id,translated_japanese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
865,"伝統的に,サミは皆大規模で鹿飼育に関与していないが,漁業,狩猟などで暮らしている.",しかし、サーミ人は伝統的に、大規模なトナカイの飼育に携わってきたわけではなく、漁や狩猟などの生活を営んできたため、トナカイはほとんどが使役動物として飼われていました。,伝統的には、すべてのサーミが大規模なトナカイ飼育に従事していたわけではなく、主に漁や狩猟などで生活し、トナカイは主に荷物運搬の動物として利用されていました。,0.8183339238166809,0.7466589212417603,0.7808550596237183,0.8405129909515381,0.7460770606994629,0.7904845476150513
866,"現在,多くのサミ人は現代的な職業で活動しています.サミ地域であるサミでは観光が重要な収入です.",今日では多くのサーミ人が近代的な貿易に従事しています。観光はサーミ地方の重要な収入源です。,今日は、多くのサーミが現代の職業で働いています。観光業はサーミの地域であるサップミにとって重要な収入源です。,0.8747546076774597,0.8790791034698486,0.876911461353302,0.888626217842102,0.8660419583320618,0.8771886825561523
867,"""ジプシー""という言葉は,特にロマ人でない人々の間で広く使用されているが,ロマ人に対する否定的なステレオタイプと誤った認識と関連しているため,侮辱的なものと考えられています.",「ジプシー」という言葉は、特にロマ人以外の人たちの間で広く使われていますが、否定的な固定観念やロマ人に対する不正確な認識と結びついているため、往々にして不快な言葉とみなされます。,「ジプシー」という言葉は特に非ロマの人々の間で広く使われていますが、そのロマの人々に対する否定的なステレオタイプや不正確な認識との関連から、しばしば攻撃的と見なされます。,0.8643460869789124,0.8524432182312012,0.8583534359931946,0.879245400428772,0.860277533531189,0.8696580529212952
868,旅行の健康保険や旅行キャンセル保険が影響を受ける場合,訪れようとする国が旅行勧告の対象となった場合、旅行健康保険や旅行キャンセル保険に影響する可能性があります。,訪問する国が旅行勧告の対象となった場合、旅行医療保険や旅行キャンセル保険に影響が出る可能性があります。,0.8701341152191162,0.7974356412887573,0.8322002291679382,0.8651957511901855,0.7965064644813538,0.829431414604187
869,"政府の助言を聞くこともできますが,そのアドバイスは国民に向けられています.",自国以外の政府からの助言を参考にしてもかいまいませんが、そのような助言はその国の国民向けのものです。,他国の政府の助言を参考にすることもあるかもしれませんが、それらの助言はそれぞれの国の市民向けに設計されています。,0.7628997564315796,0.7554044723510742,0.7591335773468018,0.8007973432540894,0.7776039838790894,0.7890302538871765
870,例えば中東のアメリカ国民は ヨーロッパ人やアラブ人とは 異なる状況に直面しているかもしれません,例として、中東に暮らすアメリカ人は、ヨーロッパ人やアラブ人とは異なる状況に直面する可能性があります。,一例として、中東にいるアメリカ市民は、ヨーロッパ人やアラブ人とは異なる状況に直面する可能性があります。,0.8668190240859985,0.8563504815101624,0.861552894115448,0.8764762878417969,0.8715978860855103,0.8740302324295044
871,"助言は,一つの国の政治的状況の短縮に過ぎない.",勧告は、ある国における安全保障状況の要約にすぎません。,アドバイザリーは、ある国の政治状況の簡潔な要約に過ぎません。,0.8089359998703003,0.789657711982727,0.7991806268692017,0.8451701998710632,0.7774391174316406,0.8098909854888916
872,"提示された見解は,他の場所でのより詳細な情報と比較して,しばしば浅い,一般的,過度に単純化されています.",提示された見解は、他の場所で入手可能なより詳細な情報に比べて、大雑把で単純化されすぎた上っ面だけのものが多い。,提示された見解は、他の場所で利用可能なより詳細な情報と比較して、しばしば表面的で一般的かつ単純化されたものです。,0.8022868633270264,0.7985901832580566,0.8004342913627625,0.8956156969070435,0.8890488743782043,0.8923201560974121
873,"厳しい天気は,損害,深刻な社会的混乱,あるいは人間の命を奪う可能性がある危険な天気現象を一般用語にします.",悪天候とは、物理的被害、深刻な社会的混乱、人命に関わる被害につながりうる危険な気象現象の総称です。,厳しい天候とは、損害、深刻な社会的混乱、または人命の喪失を引き起こす可能性のある危険な気象現象を指す一般的な用語です。,0.800784707069397,0.8018779754638672,0.8013309836387634,0.8836219310760498,0.8515689373016357,0.8672994375228882
874,"世界中どこでも 厳しい天気が発生し 地理,地形,気象,気象条件によって 異なる種類があります",厳しい天候は世界のどこでも見られ、その種類は地理、地形、大気の状態によって異なります。,厳しい天候は世界のどこでも発生する可能性があり、地理、地形、そして大気の条件によって異なる種類があります。,0.8414484858512878,0.8348379731178284,0.8381302356719971,0.8741716742515564,0.8433473110198975,0.8584828972816467
875,"激しい 風,雪,過度の降雨,森林火災は,雷,竜巻,水噴水,サイクロンなどの激しい天気の形象と影響です.",強風、ひょう、過度の降水量、および山火事は、雷雨、竜巻、水噴き、およびサイクロンなどの厳しい気象形態やその影響によるものです。,強風、雹、過剰な降水、そして山火事は、悪天候の形態および影響の一部です。雷雨、竜巻、水スパウト、そしてサイクロンも同様です。,0.8707077503204346,0.8467410802841187,0.8585572242736816,0.8314951658248901,0.7996275424957275,0.815250039100647
876,"地域と季節の厳しい天気現象には雪嵐,雪嵐,氷嵐,塵嵐などがあります.",地域的・季節的な厳しい気象現象としては、吹雪、吹雪、暴氷、砂嵐などがあります。,地域的および季節的な厳しい気象現象には、吹雪、雪嵐、氷嵐、および砂嵐が含まれます。,0.8792669177055359,0.8600752353668213,0.8695651888847351,0.8907659649848938,0.8582146167755127,0.8741874098777771
