Word,Frequency 2020,Frequency 2024,Growth Rate (%)
configured,14.0,12.77,-8.79
polar,14.0,12.77,-8.79
sociology,14.0,12.77,-8.79
abandoned,14.0,12.77,-8.79
evaluations,14.0,12.77,-8.79
interest,177.0,161.44,-8.79
problems,438.0,399.48,-8.79
collective,98.0,89.36,-8.82
front,84.0,76.59,-8.82
secure,84.0,76.59,-8.82
vote,28.0,25.53,-8.82
quarter,28.0,25.53,-8.82
fed,28.0,25.53,-8.82
intensive,28.0,25.53,-8.82
delivers,28.0,25.53,-8.82
preserve,28.0,25.53,-8.82
parameters,271.0,247.05,-8.84
motion,295.0,268.82,-8.87
popular,192.0,174.96,-8.87
level,600.0,546.66,-8.89
improvement,61.0,55.57,-8.9
arbitrary,61.0,55.57,-8.9
lead,183.0,166.7,-8.91
society,352.0,320.64,-8.91
words,291.0,265.07,-8.91
interface,371.0,337.91,-8.92
iv,47.0,42.8,-8.94
streams,47.0,42.8,-8.94
beneficial,47.0,42.8,-8.94
spy,33.0,30.04,-8.97
physics,165.0,150.18,-8.98
listed,66.0,60.07,-8.98
derived,66.0,60.07,-8.98
tuesday,85.0,77.34,-9.01
direct,137.0,124.65,-9.01
held,189.0,171.96,-9.02
generates,52.0,47.31,-9.02
online,1012.0,920.61,-9.03
available,692.0,629.26,-9.07
functional,128.0,116.39,-9.07
framework,626.0,569.18,-9.08
son,19.0,17.27,-9.11
root,38.0,34.54,-9.11
reasonable,19.0,17.27,-9.11
highway,19.0,17.27,-9.11
opera,19.0,17.27,-9.11
concentration,19.0,17.27,-9.11
trusted,19.0,17.27,-9.11
laboratories,38.0,34.54,-9.11
cio,38.0,34.54,-9.11
possibility,95.0,86.35,-9.11
develop,233.0,211.75,-9.12
funding,195.0,177.21,-9.12
scene,100.0,90.86,-9.14
personal,300.0,272.58,-9.14
deal,124.0,112.64,-9.16
refer,62.0,56.32,-9.16
needs,167.0,151.68,-9.17
client,105.0,95.36,-9.18
observed,105.0,95.36,-9.18
broken,43.0,39.05,-9.19
compatibility,43.0,39.05,-9.19
chi,43.0,39.05,-9.19
has,2632.0,2390.13,-9.19
previous,258.0,234.28,-9.19
trees,129.0,117.14,-9.19
teaching,86.0,78.09,-9.2
those,354.0,321.39,-9.21
want,134.0,121.65,-9.22
crime,67.0,60.82,-9.22
competitions,67.0,60.82,-9.22
sword,455.0,413.0,-9.23
noted,91.0,82.6,-9.23
tax,24.0,21.78,-9.25
accident,24.0,21.78,-9.25
logs,24.0,21.78,-9.25
gale,24.0,21.78,-9.25
system,2446.0,2219.67,-9.25
op,72.0,65.33,-9.26
databases,168.0,152.43,-9.27
linked,96.0,87.1,-9.27
adaptation,101.0,91.61,-9.3
list,794.0,720.12,-9.3
uses,645.0,584.95,-9.31
something,77.0,69.83,-9.31
temperature,53.0,48.06,-9.32
explains,53.0,48.06,-9.32
campaign,82.0,74.34,-9.34
perception,145.0,131.41,-9.37
search,899.0,814.73,-9.37
signal,232.0,210.25,-9.38
grants,29.0,26.28,-9.38
treated,29.0,26.28,-9.38
warehouse,29.0,26.28,-9.38
exploration,87.0,78.84,-9.38
pairs,58.0,52.56,-9.38
cases,382.0,346.17,-9.38
comparison,150.0,135.91,-9.39
other,1796.0,1627.21,-9.4
friend,63.0,57.07,-9.41
raw,63.0,57.07,-9.41
commons,63.0,57.07,-9.41
richard,160.0,144.92,-9.43
n,1427.0,1292.31,-9.44
ae,34.0,30.79,-9.44
asks,34.0,30.79,-9.44
plan,233.0,211.0,-9.44
math,10135.0,9176.04,-9.46
agent,812.0,735.13,-9.47
effect,151.0,136.66,-9.5
car,317.0,286.85,-9.51
necessarily,39.0,35.29,-9.51
whether,200.0,180.97,-9.52
german,127.0,114.89,-9.54
because,425.0,384.46,-9.54
forest,44.0,39.8,-9.55
fox,44.0,39.8,-9.55
impaired,44.0,39.8,-9.55
method,489.0,442.28,-9.55
are,5141.0,4649.6,-9.56
intervention,49.0,44.3,-9.59
produced,152.0,137.42,-9.59
attempts,103.0,93.11,-9.6
solve,157.0,141.92,-9.61
register,54.0,48.81,-9.61
engines,108.0,97.62,-9.61
project,1070.0,967.16,-9.61
regarding,59.0,53.31,-9.64
thanks,64.0,57.82,-9.66
wrong,64.0,57.82,-9.66
pub,64.0,57.82,-9.66
set,1394.0,1259.27,-9.66
searching,69.0,62.33,-9.67
reception,69.0,62.33,-9.67
card,138.0,124.65,-9.67
providing,138.0,124.65,-9.67
jeffrey,74.0,66.83,-9.69
viewers,74.0,66.83,-9.69
contain,79.0,71.34,-9.7
founder,193.0,174.21,-9.74
write,99.0,89.36,-9.74
estimate,109.0,98.37,-9.75
union,114.0,102.87,-9.76
constraints,119.0,107.38,-9.76
natural,491.0,443.03,-9.77
lower,129.0,116.39,-9.78
up,969.0,874.05,-9.8
careers,5.0,4.51,-9.8
dvds,5.0,4.51,-9.8
married,5.0,4.51,-9.8
cotton,5.0,4.51,-9.8
sterling,5.0,4.51,-9.8
spyware,5.0,4.51,-9.8
excess,5.0,4.51,-9.8
substance,5.0,4.51,-9.8
lovely,5.0,4.51,-9.8
shorts,5.0,4.51,-9.8
habitat,5.0,4.51,-9.8
punk,5.0,4.51,-9.8
litigation,5.0,4.51,-9.8
repairs,5.0,4.51,-9.8
laugh,5.0,4.51,-9.8
cloth,5.0,4.51,-9.8
instructional,5.0,4.51,-9.8
homework,5.0,4.51,-9.8
salvador,5.0,4.51,-9.8
stickers,5.0,4.51,-9.8
concerts,5.0,4.51,-9.8
dresses,5.0,4.51,-9.8
ruth,5.0,4.51,-9.8
ought,5.0,4.51,-9.8
kidney,5.0,4.51,-9.8
vaccine,5.0,4.51,-9.8
grave,5.0,4.51,-9.8
prisoners,5.0,4.51,-9.8
egyptian,5.0,4.51,-9.8
hartford,5.0,4.51,-9.8
jar,5.0,4.51,-9.8
erp,5.0,4.51,-9.8
cult,5.0,4.51,-9.8
lid,5.0,4.51,-9.8
blacks,5.0,4.51,-9.8
expired,5.0,4.51,-9.8
economies,5.0,4.51,-9.8
undertake,5.0,4.51,-9.8
disclose,5.0,4.51,-9.8
blink,5.0,4.51,-9.8
istanbul,5.0,4.51,-9.8
harassment,5.0,4.51,-9.8
thorough,5.0,4.51,-9.8
fares,5.0,4.51,-9.8
challenged,5.0,4.51,-9.8
strengthening,5.0,4.51,-9.8
mediawiki,5.0,4.51,-9.8
design,706.0,636.77,-9.81
either,214.0,192.98,-9.82
left,598.0,539.15,-9.84
contracts,15.0,13.52,-9.87
neighborhood,15.0,13.52,-9.87
attended,15.0,13.52,-9.87
rap,15.0,13.52,-9.87
burden,15.0,13.52,-9.87
calgary,15.0,13.52,-9.87
manufacture,15.0,13.52,-9.87
retain,15.0,13.52,-9.87
mcdonald,15.0,13.52,-9.87
fork,15.0,13.52,-9.87
indirect,15.0,13.52,-9.87
landscapes,15.0,13.52,-9.87
teaches,15.0,13.52,-9.87
intl,15.0,13.52,-9.87
les,25.0,22.53,-9.88
holding,25.0,22.53,-9.88
mx,25.0,22.53,-9.88
beam,25.0,22.53,-9.88
americas,25.0,22.53,-9.88
owen,25.0,22.53,-9.88
golden,60.0,54.07,-9.88
correspondence,60.0,54.07,-9.88
static,70.0,63.08,-9.89
be,5473.0,4931.94,-9.89
send,45.0,40.55,-9.89
cool,45.0,40.55,-9.89
receives,45.0,40.55,-9.89
word,255.0,229.78,-9.89
contribution,55.0,49.56,-9.89
artwork,55.0,49.56,-9.89
angela,55.0,49.56,-9.89
monitor,120.0,108.13,-9.89
sale,65.0,58.57,-9.89
outcome,85.0,76.59,-9.89
theories,85.0,76.59,-9.89
button,95.0,85.6,-9.89
silicon,95.0,85.6,-9.89
indicate,30.0,27.03,-9.9
saved,30.0,27.03,-9.9
sides,30.0,27.03,-9.9
belong,30.0,27.03,-9.9
journalist,30.0,27.03,-9.9
plant,40.0,36.04,-9.9
minute,40.0,36.04,-9.9
aa,10.0,9.01,-9.9
liability,10.0,9.01,-9.9
trail,10.0,9.01,-9.9
hardcover,20.0,18.02,-9.9
rear,10.0,9.01,-9.9
psp,10.0,9.01,-9.9
instrument,20.0,18.02,-9.9
poverty,10.0,9.01,-9.9
arrangements,10.0,9.01,-9.9
birmingham,10.0,9.01,-9.9
monitors,20.0,18.02,-9.9
loading,10.0,9.01,-9.9
tough,10.0,9.01,-9.9
adjustment,20.0,18.02,-9.9
halloween,10.0,9.01,-9.9
logistics,40.0,36.04,-9.9
gauge,10.0,9.01,-9.9
advised,10.0,9.01,-9.9
cosmetics,10.0,9.01,-9.9
updating,20.0,18.02,-9.9
actively,20.0,18.02,-9.9
trains,20.0,18.02,-9.9
decreased,10.0,9.01,-9.9
threatened,10.0,9.01,-9.9
kills,20.0,18.02,-9.9
precisely,20.0,18.02,-9.9
metallic,10.0,9.01,-9.9
prefers,10.0,9.01,-9.9
abraham,10.0,9.01,-9.9
opponent,20.0,18.02,-9.9
influences,20.0,18.02,-9.9
charging,20.0,18.02,-9.9
exclusion,10.0,9.01,-9.9
isa,10.0,9.01,-9.9
subsidiaries,10.0,9.01,-9.9
meyer,10.0,9.01,-9.9
replication,10.0,9.01,-9.9
texas,50.0,45.05,-9.9
feb,50.0,45.05,-9.9
divided,50.0,45.05,-9.9
coordinate,50.0,45.05,-9.9
feature,697.0,627.76,-9.93
reading,186.0,167.45,-9.97
headset,156.0,140.42,-9.99
your,549.0,494.09,-10.0
evolution,202.0,181.72,-10.04
special,273.0,245.55,-10.05
action,461.0,414.5,-10.09
positions,71.0,63.83,-10.1
shape,208.0,186.98,-10.11
light,396.0,355.93,-10.12
lot,66.0,59.32,-10.12
hall,66.0,59.32,-10.12
francisco,132.0,118.64,-10.12
built,315.0,283.09,-10.13
information,1885.0,1694.04,-10.13
amounts,61.0,54.82,-10.13
country,234.0,210.25,-10.15
condition,112.0,100.62,-10.16
highest,56.0,50.31,-10.16
austria,56.0,50.31,-10.16
fund,51.0,45.81,-10.18
charlie,153.0,137.42,-10.18
decisions,204.0,183.22,-10.19
alliance,102.0,91.61,-10.19
k,1052.0,944.64,-10.21
input,562.0,504.61,-10.21
mac,46.0,41.3,-10.22
mountain,46.0,41.3,-10.22
situations,87.0,78.09,-10.24
sony,82.0,73.59,-10.26
radar,41.0,36.79,-10.27
widely,113.0,101.37,-10.29
pose,113.0,101.37,-10.29
complex,334.0,299.61,-10.3
ship,72.0,64.58,-10.31
accounts,36.0,32.29,-10.31
carry,36.0,32.29,-10.31
systems,2113.0,1894.53,-10.34
geometry,67.0,60.07,-10.34
purposes,98.0,87.86,-10.35
comics,129.0,115.64,-10.36
step,320.0,286.85,-10.36
at,3438.0,3081.71,-10.36
corner,62.0,55.57,-10.37
little,124.0,111.13,-10.38
stores,31.0,27.78,-10.39
il,31.0,27.78,-10.39
persons,31.0,27.78,-10.39
keeping,31.0,27.78,-10.39
solar,31.0,27.78,-10.39
skill,31.0,27.78,-10.39
announce,31.0,27.78,-10.39
windows,445.0,398.73,-10.4
division,88.0,78.84,-10.41
existence,57.0,51.06,-10.42
devices,747.0,669.06,-10.43
papers,467.0,418.25,-10.44
optimization,467.0,418.25,-10.44
written,270.0,241.79,-10.45
representation,457.0,409.24,-10.45
image,1657.0,1483.79,-10.45
miles,26.0,23.28,-10.46
finished,26.0,23.28,-10.46
portion,26.0,23.28,-10.46
curves,26.0,23.28,-10.46
within,520.0,465.56,-10.47
label,130.0,116.39,-10.47
updates,104.0,93.11,-10.47
festival,78.0,69.83,-10.47
au,250.0,223.77,-10.49
attempted,73.0,65.33,-10.51
involves,94.0,84.1,-10.53
connecting,47.0,42.05,-10.53
np,47.0,42.05,-10.53
program,617.0,551.91,-10.55
group,816.0,729.88,-10.55
definitions,68.0,60.82,-10.56
relationship,157.0,140.42,-10.56
historical,89.0,79.6,-10.56
automatic,215.0,192.23,-10.59
essentially,42.0,37.55,-10.6
transparent,42.0,37.55,-10.6
ve,42.0,37.55,-10.6
then,1065.0,952.15,-10.6
print,105.0,93.86,-10.61
random,352.0,314.63,-10.62
buildings,21.0,18.77,-10.62
ethernet,21.0,18.77,-10.62
gm,21.0,18.77,-10.62
gathering,21.0,18.77,-10.62
governing,21.0,18.77,-10.62
slides,21.0,18.77,-10.62
newman,21.0,18.77,-10.62
define,142.0,126.9,-10.63
base,242.0,216.26,-10.64
assumption,121.0,108.13,-10.64
optical,100.0,89.36,-10.64
license,374.0,334.15,-10.66
suite,79.0,70.58,-10.66
agriculture,58.0,51.81,-10.67
among,285.0,254.56,-10.68
stability,95.0,84.85,-10.68
membership,111.0,99.12,-10.7
request,74.0,66.08,-10.7
hot,90.0,80.35,-10.72
reports,143.0,127.65,-10.73
conventional,53.0,47.31,-10.74
chat,106.0,94.61,-10.75
provide,377.0,336.4,-10.77
outside,101.0,90.11,-10.78
far,133.0,118.64,-10.8
walker,16.0,14.27,-10.81
chapters,16.0,14.27,-10.81
timing,16.0,14.27,-10.81
peoples,16.0,14.27,-10.81
bubble,16.0,14.27,-10.81
letting,16.0,14.27,-10.81
strict,16.0,14.27,-10.81
geographical,16.0,14.27,-10.81
techrepublic,16.0,14.27,-10.81
steps,112.0,99.87,-10.83
commonly,112.0,99.87,-10.83
actions,272.0,242.54,-10.83
contents,48.0,42.8,-10.83
seems,48.0,42.8,-10.83
vertical,48.0,42.8,-10.83
ec,48.0,42.8,-10.83
solo,48.0,42.8,-10.83
twenty,32.0,28.53,-10.84
surface,171.0,152.43,-10.86
resulting,123.0,109.63,-10.87
secret,107.0,95.36,-10.88
toward,91.0,81.1,-10.88
complexity,241.0,214.76,-10.89
y,1132.0,1008.46,-10.91
range,279.0,248.55,-10.91
businesses,59.0,52.56,-10.92
instead,247.0,220.01,-10.93
affairs,43.0,38.3,-10.93
expertise,43.0,38.3,-10.93
actually,129.0,114.89,-10.94
fact,156.0,138.92,-10.95
under,523.0,465.56,-10.98
device,572.0,509.11,-10.99
home,556.0,494.85,-11.0
else,54.0,48.06,-11.0
died,27.0,24.03,-11.0
dean,54.0,48.06,-11.0
packet,27.0,24.03,-11.0
survival,27.0,24.03,-11.0
discipline,27.0,24.03,-11.0
analyses,27.0,24.03,-11.0
layer,270.0,240.29,-11.0
hypothesis,119.0,105.88,-11.03
weekly,92.0,81.85,-11.03
noise,179.0,159.19,-11.07
synthesis,114.0,101.37,-11.08
ago,38.0,33.79,-11.08
trading,38.0,33.79,-11.08
engineer,38.0,33.79,-11.08
greatly,38.0,33.79,-11.08
classification,577.0,512.87,-11.11
preferred,49.0,43.55,-11.12
surfaces,49.0,43.55,-11.12
maps,109.0,96.87,-11.13
norm,109.0,96.87,-11.13
techniques,436.0,387.47,-11.13
areas,180.0,159.94,-11.14
described,251.0,223.02,-11.15
energy,273.0,242.54,-11.16
prepare,33.0,29.29,-11.24
pete,33.0,29.29,-11.24
thesaurus,33.0,29.29,-11.24
beings,33.0,29.29,-11.24
albert,55.0,48.81,-11.25
orientation,55.0,48.81,-11.25
speed,176.0,156.19,-11.26
designer,66.0,58.57,-11.26
candidate,66.0,58.57,-11.26
abilities,66.0,58.57,-11.26
debt,11.0,9.76,-11.27
helpful,22.0,19.52,-11.27
prepared,11.0,9.76,-11.27
laptop,22.0,19.52,-11.27
bass,11.0,9.76,-11.27
newspapers,11.0,9.76,-11.27
carrying,22.0,19.52,-11.27
clinton,11.0,9.76,-11.27
realize,22.0,19.52,-11.27
container,11.0,9.76,-11.27
assurance,11.0,9.76,-11.27
remarks,11.0,9.76,-11.27
highlight,22.0,19.52,-11.27
brilliant,11.0,9.76,-11.27
rogers,22.0,19.52,-11.27
reset,11.0,9.76,-11.27
addiction,11.0,9.76,-11.27
downloadable,11.0,9.76,-11.27
connectors,11.0,9.76,-11.27
survive,11.0,9.76,-11.27
olympics,11.0,9.76,-11.27
bailey,11.0,9.76,-11.27
chronicle,22.0,19.52,-11.27
desirable,11.0,9.76,-11.27
dramatically,11.0,9.76,-11.27
recovered,11.0,9.76,-11.27
playback,11.0,9.76,-11.27
biodiversity,22.0,19.52,-11.27
matrix,364.0,322.89,-11.29
figure,116.0,102.87,-11.32
pair,105.0,93.11,-11.32
appear,94.0,83.35,-11.33
node,332.0,294.35,-11.34
de,880.0,780.19,-11.34
cause,72.0,63.83,-11.35
performs,72.0,63.83,-11.35
number,925.0,819.99,-11.35
mexico,61.0,54.07,-11.36
claim,61.0,54.07,-11.36
produces,61.0,54.07,-11.36
specific,444.0,393.47,-11.38
city,272.0,241.04,-11.38
question,200.0,177.21,-11.39
u,528.0,467.81,-11.4
purchase,50.0,44.3,-11.4
independently,50.0,44.3,-11.4
stories,189.0,167.45,-11.4
engineering,534.0,473.07,-11.41
clothing,39.0,34.54,-11.44
conscious,39.0,34.54,-11.44
often,396.0,350.67,-11.45
labs,106.0,93.86,-11.45
goal,374.0,331.15,-11.46
hence,67.0,59.32,-11.46
best,726.0,642.77,-11.46
foundation,313.0,277.08,-11.48
common,347.0,307.12,-11.49
developed,711.0,629.26,-11.5
rss,28.0,24.78,-11.5
discussed,56.0,49.56,-11.5
formation,56.0,49.56,-11.5
determination,28.0,24.78,-11.5
velocity,28.0,24.78,-11.5
oscar,56.0,49.56,-11.5
exhibits,28.0,24.78,-11.5
consist,28.0,24.78,-11.5
reproduce,28.0,24.78,-11.5
higher,253.0,223.77,-11.55
possibly,45.0,39.8,-11.56
segment,45.0,39.8,-11.56
subsequently,45.0,39.8,-11.56
possible,523.0,462.56,-11.56
corporate,62.0,54.82,-11.58
flight,62.0,54.82,-11.58
presented,141.0,124.65,-11.6
hidden,158.0,139.67,-11.6
uniform,79.0,69.83,-11.61
translate,79.0,69.83,-11.61
languages,350.0,309.37,-11.61
properties,198.0,174.96,-11.64
holiday,17.0,15.02,-11.65
remember,17.0,15.02,-11.65
fish,17.0,15.02,-11.65
quantity,17.0,15.02,-11.65
sd,34.0,30.04,-11.65
totally,17.0,15.02,-11.65
sin,17.0,15.02,-11.65
marshall,17.0,15.02,-11.65
institutional,17.0,15.02,-11.65
sue,17.0,15.02,-11.65
tactics,17.0,15.02,-11.65
organised,17.0,15.02,-11.65
practical,119.0,105.13,-11.66
comments,51.0,45.05,-11.67
jpg,437.0,385.96,-11.68
services,506.0,446.79,-11.7
oct,91.0,80.35,-11.7
hundred,91.0,80.35,-11.7
asia,108.0,95.36,-11.7
cars,182.0,160.69,-11.71
does,387.0,341.66,-11.72
machines,444.0,391.97,-11.72
m,1816.0,1603.18,-11.72
begin,228.0,201.24,-11.74
channels,57.0,50.31,-11.74
symposium,137.0,120.9,-11.75
presence,80.0,70.58,-11.78
raise,40.0,35.29,-11.78
occurs,40.0,35.29,-11.78
sean,40.0,35.29,-11.78
extraction,126.0,111.13,-11.8
supply,86.0,75.84,-11.81
living,109.0,96.12,-11.82
banks,109.0,96.12,-11.82
represents,109.0,96.12,-11.82
analyze,109.0,96.12,-11.82
rate,287.0,253.05,-11.83
value,534.0,470.82,-11.83
dynamic,224.0,197.49,-11.83
protected,46.0,40.55,-11.85
calendar,23.0,20.27,-11.87
bay,23.0,20.27,-11.87
spirit,23.0,20.27,-11.87
atom,23.0,20.27,-11.87
ba,23.0,20.27,-11.87
emails,23.0,20.27,-11.87
blade,23.0,20.27,-11.87
banned,23.0,20.27,-11.87
kind,121.0,106.63,-11.88
determined,75.0,66.08,-11.89
capability,81.0,71.34,-11.93
server,191.0,168.2,-11.94
resource,145.0,127.65,-11.97
santa,29.0,25.53,-11.97
aircraft,29.0,25.53,-11.97
unified,58.0,51.06,-11.97
rows,29.0,25.53,-11.97
modular,58.0,51.06,-11.97
buys,29.0,25.53,-11.97
pdf,1961.0,1726.33,-11.97
tree,302.0,265.82,-11.98
ideas,122.0,107.38,-11.98
above,215.0,189.23,-11.99
iso,186.0,163.7,-11.99
affect,64.0,56.32,-12.0
numerous,64.0,56.32,-12.0
programmer,64.0,56.32,-12.0
computation,291.0,256.06,-12.01
imaging,233.0,205.0,-12.02
toolkit,99.0,87.1,-12.02
interactions,134.0,117.89,-12.02
discuss,35.0,30.79,-12.03
arabic,35.0,30.79,-12.03
threat,105.0,92.36,-12.04
answers,70.0,61.57,-12.04
host,70.0,61.57,-12.04
important,251.0,220.77,-12.04
specification,146.0,128.4,-12.05
concerned,76.0,66.83,-12.07
error,234.0,205.75,-12.07
frame,158.0,138.92,-12.08
cnet,316.0,277.83,-12.08
moore,41.0,36.04,-12.1
universities,41.0,36.04,-12.1
covering,41.0,36.04,-12.1
suppose,41.0,36.04,-12.1
minimal,41.0,36.04,-12.1
existing,223.0,195.99,-12.11
responses,88.0,77.34,-12.11
chosen,88.0,77.34,-12.11
valid,47.0,41.3,-12.13
ranking,153.0,134.41,-12.15
order,665.0,584.2,-12.15
institute,472.0,414.5,-12.18
album,59.0,51.81,-12.19
spring,65.0,57.07,-12.2
activity,337.0,295.86,-12.21
assumptions,71.0,62.33,-12.21
networking,89.0,78.09,-12.26
mapping,184.0,161.44,-12.26
mechanism,95.0,83.35,-12.26
fit,101.0,88.61,-12.27
rather,226.0,198.24,-12.28
interaction,262.0,229.78,-12.3
industry,542.0,475.32,-12.3
programs,274.0,240.29,-12.3
weight,167.0,146.43,-12.32
jewelry,6.0,5.26,-12.33
kitchen,6.0,5.26,-12.33
bars,6.0,5.26,-12.33
administrator,6.0,5.26,-12.33
wet,6.0,5.26,-12.33
applicant,6.0,5.26,-12.33
contractors,6.0,5.26,-12.33
nv,6.0,5.26,-12.33
substances,6.0,5.26,-12.33
throw,6.0,5.26,-12.33
filing,6.0,5.26,-12.33
tall,6.0,5.26,-12.33
billing,6.0,5.26,-12.33
shoulder,6.0,5.26,-12.33
olympic,6.0,5.26,-12.33
arising,6.0,5.26,-12.33
pty,6.0,5.26,-12.33
foam,6.0,5.26,-12.33
notified,6.0,5.26,-12.33
techno,6.0,5.26,-12.33
infected,6.0,5.26,-12.33
menus,6.0,5.26,-12.33
clinics,6.0,5.26,-12.33
hazard,6.0,5.26,-12.33
timer,6.0,5.26,-12.33
gotten,6.0,5.26,-12.33
saves,6.0,5.26,-12.33
meditation,6.0,5.26,-12.33
lamb,6.0,5.26,-12.33
elevation,6.0,5.26,-12.33
intend,6.0,5.26,-12.33
accent,6.0,5.26,-12.33
fo,6.0,5.26,-12.33
owns,6.0,5.26,-12.33
donors,6.0,5.26,-12.33
hunger,6.0,5.26,-12.33
joyce,6.0,5.26,-12.33
ware,6.0,5.26,-12.33
lone,6.0,5.26,-12.33
threatening,6.0,5.26,-12.33
insects,6.0,5.26,-12.33
insertion,6.0,5.26,-12.33
projects,418.0,366.44,-12.33
wish,24.0,21.03,-12.37
spend,24.0,21.03,-12.37
tower,24.0,21.03,-12.37
fig,24.0,21.03,-12.37
thin,24.0,21.03,-12.37
integer,24.0,21.03,-12.37
divisions,24.0,21.03,-12.37
academics,24.0,21.03,-12.37
algorithm,1294.0,1133.86,-12.38
requiring,54.0,47.31,-12.39
hotel,18.0,15.77,-12.39
comment,36.0,31.54,-12.39
pay,72.0,63.08,-12.39
pa,18.0,15.77,-12.39
interested,36.0,31.54,-12.39
contacts,18.0,15.77,-12.39
delete,18.0,15.77,-12.39
wheel,18.0,15.77,-12.39
mesh,36.0,31.54,-12.39
territory,18.0,15.77,-12.39
tube,18.0,15.77,-12.39
shipped,36.0,31.54,-12.39
feels,36.0,31.54,-12.39
frequent,18.0,15.77,-12.39
projector,18.0,15.77,-12.39
salon,18.0,15.77,-12.39
placing,18.0,15.77,-12.39
accordingly,18.0,15.77,-12.39
une,18.0,15.77,-12.39
discusses,18.0,15.77,-12.39
speeds,36.0,31.54,-12.39
occurring,18.0,15.77,-12.39
sas,18.0,15.77,-12.39
julian,36.0,31.54,-12.39
execution,84.0,73.59,-12.39
boston,66.0,57.82,-12.39
enhance,66.0,57.82,-12.39
operation,144.0,126.15,-12.4
delta,144.0,126.15,-12.4
ross,48.0,42.05,-12.4
algebra,48.0,42.05,-12.4
expanded,78.0,68.33,-12.4
away,108.0,94.61,-12.4
georgia,30.0,26.28,-12.4
laser,30.0,26.28,-12.4
treat,30.0,26.28,-12.4
motors,30.0,26.28,-12.4
margin,30.0,26.28,-12.4
attempting,30.0,26.28,-12.4
attached,42.0,36.79,-12.4
marine,12.0,10.51,-12.42
maryland,12.0,10.51,-12.42
knew,12.0,10.51,-12.42
eat,12.0,10.51,-12.42
louisiana,12.0,10.51,-12.42
denver,12.0,10.51,-12.42
shots,12.0,10.51,-12.42
prison,12.0,10.51,-12.42
promotional,12.0,10.51,-12.42
sur,12.0,10.51,-12.42
moderate,12.0,10.51,-12.42
stunning,12.0,10.51,-12.42
finishing,12.0,10.51,-12.42
affiliation,12.0,10.51,-12.42
sync,12.0,10.51,-12.42
italic,12.0,10.51,-12.42
framing,12.0,10.51,-12.42
rendered,12.0,10.51,-12.42
opponents,12.0,10.51,-12.42
experiencing,12.0,10.51,-12.42
closes,12.0,10.51,-12.42
subtle,12.0,10.51,-12.42
assembled,12.0,10.51,-12.42
c,1590.0,1392.18,-12.44
section,199.0,174.21,-12.46
management,556.0,486.59,-12.48
party,133.0,116.39,-12.49
so,720.0,630.01,-12.5
marc,97.0,84.85,-12.53
current,334.0,292.1,-12.54
download,158.0,138.17,-12.55
critics,79.0,69.08,-12.56
call,146.0,127.65,-12.57
gives,140.0,122.4,-12.57
implemented,177.0,154.69,-12.6
classified,61.0,53.31,-12.61
particles,104.0,90.86,-12.63
via,539.0,470.82,-12.65
connectivity,141.0,123.15,-12.66
receiving,43.0,37.55,-12.67
locally,43.0,37.55,-12.67
gpl,43.0,37.55,-12.67
i,2099.0,1832.96,-12.67
if,1363.0,1190.18,-12.68
many,823.0,718.61,-12.68
situation,86.0,75.09,-12.69
formal,172.0,150.18,-12.69
per,246.0,214.76,-12.7
forms,123.0,107.38,-12.7
state,560.0,488.84,-12.71
et,357.0,311.63,-12.71
emerging,117.0,102.12,-12.72
id,616.0,537.65,-12.72
here,265.0,231.28,-12.72
wave,74.0,64.58,-12.73
observation,74.0,64.58,-12.73
note,179.0,156.19,-12.74
creation,179.0,156.19,-12.74
parallel,179.0,156.19,-12.74
movement,105.0,91.61,-12.75
or,4288.0,3741.0,-12.76
sources,241.0,210.25,-12.76
investors,68.0,59.32,-12.76
field,539.0,470.07,-12.79
pack,31.0,27.03,-12.81
restrictions,31.0,27.03,-12.81
broader,31.0,27.03,-12.81
prior,174.0,151.68,-12.83
nov,56.0,48.81,-12.84
goes,112.0,97.62,-12.84
discover,56.0,48.81,-12.84
mathematical,224.0,195.23,-12.84
software,2703.0,2355.58,-12.85
workshop,187.0,162.95,-12.86
click,25.0,21.78,-12.88
agreed,25.0,21.78,-12.88
distinction,25.0,21.78,-12.88
organization,231.0,201.24,-12.88
right,858.0,747.15,-12.92
sales,94.0,81.85,-12.93
automated,408.0,355.18,-12.95
pro,113.0,98.37,-12.95
called,799.0,695.34,-12.97
distribution,498.0,433.27,-13.0
analysis,1180.0,1026.49,-13.01
recently,101.0,87.86,-13.01
aware,101.0,87.86,-13.01
domains,120.0,104.38,-13.02
spatial,139.0,120.9,-13.02
rules,392.0,340.91,-13.03
applied,506.0,440.03,-13.04
formats,57.0,49.56,-13.05
tutorial,57.0,49.56,-13.05
idea,209.0,181.72,-13.05
flat,19.0,16.52,-13.05
sheet,19.0,16.52,-13.05
couple,19.0,16.52,-13.05
exposure,19.0,16.52,-13.05
extent,38.0,33.04,-13.05
sp,19.0,16.52,-13.05
triple,19.0,16.52,-13.05
deleted,38.0,33.04,-13.05
handheld,19.0,16.52,-13.05
messaging,38.0,33.04,-13.05
horizontal,19.0,16.52,-13.05
schemes,38.0,33.04,-13.05
intention,38.0,33.04,-13.05
describing,76.0,66.08,-13.05
gerald,19.0,16.52,-13.05
sufficiently,38.0,33.04,-13.05
distributed,437.0,379.96,-13.05
rp,190.0,165.2,-13.05
