Word,2020,2021,2022,2023,2024
thumbnail,24.0,22.0,24.26,23.04,19.52
trans,23.0,22.0,20.53,19.49,18.67
jonathan,32.0,32.52,31.73,22.15,20.37
whenever,15.0,13.39,15.86,17.72,17.82
nova,2.0,1.91,1.87,1.77,2.55
lifetime,11.0,10.52,10.26,12.41,11.03
api,195.0,194.15,168.9,162.16,156.18
pioneer,20.0,20.08,20.53,23.04,21.22
booty,0.0,0.0,0.0,0.0,0.0
forgotten,6.0,5.74,5.6,5.32,9.34
acrobat,0.0,0.0,0.0,0.0,0.0
plates,4.0,3.83,2.8,4.43,4.24
acres,2.0,1.91,1.87,1.77,1.7
venue,4.0,2.87,2.8,2.66,3.4
athletic,2.0,2.87,2.8,2.66,3.4
thermal,17.0,18.17,13.06,14.18,13.58
essays,7.0,7.65,7.47,8.86,9.34
behaviour,72.0,59.3,65.32,63.8,58.57
vital,16.0,21.04,19.6,16.84,14.43
telling,11.0,10.52,11.2,12.41,11.88
fairly,17.0,18.17,18.66,18.61,18.67
coastal,0.0,0.0,0.0,1.77,1.7
config,1.0,0.96,0.93,0.89,0.85
cf,5.0,4.78,4.67,4.43,4.24
charity,3.0,2.87,1.87,0.89,1.7
intelligent,387.0,354.83,341.53,320.77,306.42
edinburgh,20.0,20.08,20.53,20.38,18.67
vt,0.0,0.0,0.0,0.0,0.0
excel,5.0,5.74,4.67,5.32,5.09
modes,27.0,26.78,27.99,31.01,31.41
obligation,2.0,2.87,2.8,2.66,3.4
campbell,11.0,11.48,11.2,9.75,8.49
wake,17.0,20.08,19.6,20.38,19.52
stupid,2.0,3.83,6.53,6.2,4.24
harbor,3.0,2.87,1.87,1.77,2.55
hungary,3.0,2.87,1.87,1.77,1.7
traveler,3.0,2.87,2.8,2.66,2.55
urw,0.0,0.0,0.0,0.0,0.0
segment,34.0,31.56,28.93,28.36,33.95
realize,19.0,21.04,20.53,19.49,18.67
regardless,25.0,31.56,32.66,32.79,29.71
lan,4.0,3.83,3.73,3.54,3.4
enemy,12.0,14.35,14.93,16.84,16.13
puzzle,18.0,19.13,20.53,21.27,20.37
rising,10.0,11.48,11.2,11.52,11.88
aluminum,7.0,10.52,9.33,39.88,39.04
wells,9.0,8.61,6.53,6.2,5.94
wishlist,0.0,0.0,0.0,0.0,0.0
opens,12.0,12.43,11.2,9.75,9.34
insight,51.0,48.78,45.72,46.08,43.29
sms,16.0,15.3,14.93,15.06,13.58
shit,1.0,0.96,0.93,0.89,0.85
restricted,52.0,51.65,51.32,52.28,52.63
republican,1.0,0.96,0.93,0.89,0.85
secrets,15.0,19.13,20.53,22.15,22.92
lucky,0.0,0.0,0.0,0.0,0.0
latter,53.0,54.52,56.92,54.05,55.17
merchants,4.0,3.83,2.8,3.54,3.4
thick,3.0,3.83,3.73,3.54,2.55
trailers,2.0,2.87,2.8,2.66,4.24
repeat,20.0,18.17,19.6,16.84,14.43
syndrome,6.0,6.69,3.73,5.32,5.09
philips,12.0,10.52,10.26,7.09,6.79
attendance,1.0,0.96,0.93,0.89,0.85
penalty,31.0,33.47,32.66,31.01,28.86
drum,2.0,2.87,2.8,2.66,3.4
glasses,31.0,35.39,31.73,31.9,31.41
enables,117.0,119.55,112.91,105.45,110.34
nec,5.0,5.74,5.6,5.32,4.24
iraqi,0.0,0.0,0.0,0.0,0.0
builder,8.0,10.52,14.0,13.29,12.73
vista,5.0,4.78,9.33,9.75,7.64
jessica,7.0,6.69,8.4,7.98,11.88
chips,29.0,27.74,32.66,31.01,29.71
terry,12.0,11.48,13.06,13.29,19.52
flood,7.0,9.56,9.33,7.09,5.94
foto,0.0,0.0,0.0,0.0,0.0
ease,27.0,21.04,18.66,18.61,19.52
arguments,79.0,75.56,77.45,77.98,73.85
amsterdam,9.0,9.56,9.33,8.86,9.34
orgy,0.0,0.0,0.0,0.0,0.0
arena,13.0,14.35,12.13,11.52,11.88
adventures,13.0,22.0,18.66,16.84,19.52
pupils,2.0,1.91,1.87,1.77,1.7
stewart,4.0,2.87,1.87,1.77,2.55
announcement,54.0,57.38,55.06,52.28,56.87
tabs,0.0,0.0,0.0,0.0,0.0
outcome,76.0,74.6,73.72,76.21,77.24
xx,11.0,10.52,14.93,14.18,13.58
appreciate,3.0,4.78,5.6,4.43,4.24
expanded,61.0,60.25,59.72,61.14,61.96
casual,7.0,6.69,7.47,7.09,7.64
grown,13.0,14.35,13.06,14.18,13.58
polish,9.0,11.48,10.26,10.63,11.03
lovely,1.0,0.96,0.93,0.89,1.7
extras,6.0,5.74,5.6,5.32,4.24
gm,15.0,13.39,13.06,10.63,10.19
centres,12.0,7.65,7.47,6.2,5.94
jerry,13.0,11.48,11.2,8.86,8.49
clause,45.0,36.34,35.46,34.56,33.1
smile,3.0,2.87,8.4,7.98,6.79
lands,2.0,2.87,2.8,1.77,1.7
ri,0.0,0.0,0.0,0.0,0.0
troops,5.0,3.83,2.8,3.54,3.4
indoor,15.0,13.39,15.86,15.95,15.28
bulgaria,0.0,0.0,0.0,0.0,0.0
armed,11.0,13.39,14.0,14.18,13.58
broker,7.0,4.78,4.67,4.43,5.09
charger,4.0,3.83,3.73,3.54,3.4
regularly,16.0,15.3,15.86,15.06,15.28
believed,27.0,32.52,34.53,31.01,35.65
pine,7.0,5.74,5.6,6.2,5.94
cooling,7.0,6.69,6.53,7.98,8.49
tend,41.0,45.91,46.66,47.85,48.38
gulf,3.0,2.87,2.8,4.43,2.55
rt,2.0,2.87,2.8,3.54,3.4
rick,10.0,10.52,10.26,6.2,5.94
trucks,7.0,8.61,6.53,5.32,5.09
cp,4.0,3.83,3.73,3.54,2.55
mechanisms,63.0,63.12,64.39,60.26,59.42
divorce,6.0,5.74,5.6,6.2,5.94
laura,6.0,3.83,3.73,2.66,2.55
shopper,0.0,0.0,0.0,0.0,0.0
tokyo,26.0,27.74,21.46,20.38,19.52
partly,11.0,10.52,10.26,15.06,16.13
nikon,1.0,0.96,0.93,0.89,0.85
customize,10.0,9.56,7.47,7.09,8.49
tradition,11.0,9.56,9.33,9.75,13.58
candy,5.0,4.78,4.67,4.43,4.24
pills,2.0,1.91,1.87,1.77,1.7
tiger,12.0,11.48,11.2,10.63,10.19
donald,22.0,25.82,24.26,22.15,23.77
folks,0.0,0.0,0.0,0.0,0.0
sensor,277.0,264.93,251.95,236.59,235.12
exposed,16.0,19.13,19.6,19.49,20.37
telecom,33.0,20.08,17.73,15.95,14.43
hunt,9.0,10.52,11.2,13.29,11.88
angels,4.0,4.78,4.67,6.2,5.94
deputy,6.0,5.74,5.6,5.32,6.79
indicators,10.0,10.52,9.33,8.86,8.49
sealed,3.0,2.87,0.93,0.89,0.85
thai,3.0,4.78,4.67,4.43,4.24
emissions,2.0,1.91,1.87,2.66,5.94
physicians,10.0,14.35,14.0,15.06,16.98
loaded,8.0,8.61,8.4,7.98,7.64
fred,18.0,19.13,18.66,15.06,17.82
complaint,3.0,1.91,0.93,0.89,3.4
scenes,56.0,55.47,56.92,55.83,57.72
experiments,62.0,62.17,58.79,61.14,64.51
balls,6.0,5.74,5.6,5.32,5.09
afghanistan,2.0,1.91,2.8,2.66,1.7
dd,7.0,6.69,6.53,6.2,5.94
boost,12.0,15.3,14.0,9.75,8.49
spanking,0.0,0.0,0.0,0.0,0.0
scholarship,8.0,7.65,8.4,7.98,6.79
governance,19.0,19.13,19.6,20.38,22.92
mill,3.0,2.87,2.8,2.66,2.55
founded,183.0,175.02,176.37,166.59,167.21
supplements,0.0,0.96,0.93,0.0,0.0
chronic,7.0,6.69,6.53,8.86,10.19
icons,3.0,2.87,1.87,3.54,5.94
tranny,0.0,0.0,0.0,0.0,0.0
moral,42.0,44.95,45.72,56.71,53.47
den,11.0,10.52,12.13,11.52,11.88
catering,0.0,0.0,0.0,0.0,0.0
aud,0.0,0.0,0.0,0.0,0.0
finger,15.0,16.26,15.86,14.18,13.58
keeps,22.0,21.04,22.4,21.27,22.07
pound,7.0,5.74,1.87,2.66,1.7
locate,16.0,17.22,19.6,18.61,19.52
camcorder,0.0,0.0,0.0,0.0,0.0
pl,1.0,0.96,0.93,0.89,0.85
trained,157.0,197.98,209.96,223.3,226.63
burn,3.0,0.96,0.93,0.89,0.85
implementing,52.0,53.56,51.32,53.17,49.23
roses,0.0,0.0,0.0,0.0,0.0
labs,47.0,46.86,43.86,40.76,43.29
ourselves,3.0,2.87,1.87,0.89,1.7
bread,0.0,0.0,0.0,0.0,0.0
tobacco,0.0,0.0,0.0,0.0,0.0
wooden,1.0,0.96,1.87,1.77,1.7
motors,26.0,24.87,23.33,23.04,22.07
tough,5.0,4.78,4.67,6.2,5.09
roberts,5.0,9.56,7.47,7.09,5.94
incident,25.0,32.52,32.66,30.13,33.1
gonna,1.0,0.96,0.93,0.89,1.7
dynamics,68.0,64.08,52.26,55.83,53.47
lie,24.0,23.91,24.26,23.04,23.77
crm,16.0,15.3,14.93,14.18,11.88
rf,10.0,5.74,11.2,11.52,11.03
conversation,60.0,58.34,53.19,50.51,48.38
decrease,20.0,21.04,21.46,22.15,20.37
cumshots,0.0,0.0,0.0,0.0,0.0
chest,5.0,3.83,3.73,3.54,4.24
pension,0.0,0.0,0.0,0.0,0.0
billy,7.0,4.78,6.53,6.2,36.5
revenues,3.0,2.87,1.87,1.77,1.7
emerging,60.0,54.52,54.12,57.6,53.47
worship,1.0,1.91,1.87,1.77,1.7
bukkake,0.0,0.0,0.0,0.0,0.0
capability,74.0,77.47,71.85,71.78,69.6
ak,0.0,0.0,0.0,0.0,0.0
fe,5.0,4.78,4.67,4.43,4.24
craig,9.0,9.56,10.26,9.75,9.34
herself,16.0,13.39,16.8,15.95,18.67
producing,40.0,46.86,46.66,50.51,49.23
churches,0.0,0.96,0.93,0.89,0.85
precision,60.0,61.21,65.32,67.34,67.06
damages,3.0,2.87,4.67,5.32,5.94
reserves,5.0,4.78,4.67,4.43,4.24
contributed,27.0,27.74,30.79,26.58,26.31
solve,136.0,125.29,125.04,121.4,119.68
shorts,5.0,5.74,5.6,5.32,5.09
reproduction,12.0,8.61,8.4,7.98,8.49
minority,4.0,9.56,9.33,10.63,11.03
td,38.0,41.13,39.19,37.22,34.8
diverse,38.0,37.3,39.19,41.65,45.84
amp,3.0,2.87,2.8,3.54,2.55
ingredients,3.0,3.83,2.8,1.77,1.7
sb,8.0,9.56,9.33,8.86,8.49
ah,5.0,4.78,4.67,4.43,4.24
johnny,7.0,8.61,8.4,8.86,8.49
sole,11.0,12.43,16.8,13.29,13.58
franchise,37.0,29.65,28.93,29.24,31.41
recorder,5.0,4.78,4.67,4.43,2.55
complaints,12.0,9.56,9.33,8.86,8.49
facing,30.0,29.65,28.93,31.9,28.86
sm,19.0,25.82,25.2,23.93,22.92
nancy,7.0,5.74,4.67,5.32,7.64
promotions,3.0,3.83,3.73,2.66,2.55
tones,0.0,0.96,2.8,3.54,4.24
passion,0.0,0.0,0.0,0.0,1.7
rehabilitation,2.0,3.83,2.8,3.54,5.09
maintaining,21.0,22.0,19.6,19.49,18.67
sight,12.0,13.39,11.2,11.52,10.19
laid,3.0,5.74,5.6,5.32,6.79
clay,5.0,5.74,6.53,4.43,5.09
defence,8.0,9.56,9.33,8.86,8.49
patches,10.0,9.56,10.26,9.75,11.03
weak,44.0,53.56,53.19,52.28,33.1
refund,2.0,1.91,0.93,0.89,0.85
usc,2.0,1.91,1.87,1.77,2.55
towns,1.0,0.0,0.0,0.0,0.0
environments,119.0,109.03,108.25,110.76,108.65
trembl,0.0,0.0,0.0,0.0,0.0
divided,47.0,41.13,39.19,40.76,43.29
blvd,2.0,1.91,1.87,1.77,1.7
reception,65.0,68.86,66.25,67.34,66.21
amd,9.0,9.56,10.26,30.13,32.25
wise,23.0,24.87,26.13,27.47,25.46
emails,15.0,16.26,15.86,14.18,14.43
cyprus,4.0,2.87,1.87,1.77,2.55
wv,0.0,0.0,0.0,0.0,0.0
odds,7.0,6.69,8.4,8.86,8.49
correctly,39.0,32.52,32.66,31.01,27.16
insider,18.0,35.39,32.66,16.84,16.13
seminars,5.0,4.78,4.67,4.43,3.4
consequences,28.0,32.52,34.53,29.24,24.62
makers,31.0,27.74,27.06,26.58,23.77
hearts,1.0,0.96,0.93,0.89,3.4
geography,24.0,22.95,23.33,22.15,22.07
appearing,15.0,15.3,14.93,16.84,22.92
integrity,23.0,22.0,22.4,21.27,24.62
worry,5.0,4.78,5.6,4.43,4.24
ns,1.0,1.91,1.87,1.77,1.7
discrimination,27.0,27.74,27.06,31.9,33.95
eve,7.0,7.65,21.46,22.15,21.22
carter,5.0,5.74,4.67,4.43,5.09
legacy,36.0,31.56,31.73,29.24,28.01
marc,45.0,43.04,44.79,33.67,35.65
pleased,1.0,0.96,0.93,0.89,0.85
danger,13.0,17.22,15.86,18.61,15.28
vitamin,0.0,0.0,0.0,0.0,0.0
widely,105.0,99.47,97.05,97.47,101.86
processed,40.0,40.17,43.86,43.42,45.84
phrase,48.0,44.0,44.79,44.31,41.59
genuine,5.0,4.78,4.67,5.32,7.64
raising,17.0,18.17,19.6,21.27,22.07
implications,45.0,53.56,48.52,46.96,47.53
functionality,85.0,90.86,93.32,93.04,94.22
paradise,3.0,2.87,2.8,2.66,2.55
hybrid,98.0,93.73,85.85,91.27,86.58
reads,19.0,19.13,24.26,24.81,21.22
roles,49.0,44.95,48.52,46.08,49.23
intermediate,26.0,26.78,27.06,28.36,27.16
emotional,62.0,65.04,60.66,61.14,61.96
sons,6.0,4.78,3.73,3.54,4.24
leaf,7.0,10.52,10.26,9.75,9.34
pad,8.0,3.83,4.67,4.43,4.24
glory,1.0,0.96,0.93,0.89,3.4
platforms,161.0,160.68,157.7,159.5,155.33
ja,0.0,0.0,0.0,0.0,0.0
bigger,9.0,8.61,10.26,12.41,14.43
billing,2.0,1.91,1.87,1.77,1.7
diesel,0.0,0.0,0.0,0.0,0.0
versus,32.0,32.52,31.73,39.88,39.04
combine,36.0,39.21,39.19,38.99,36.5
overnight,1.0,1.91,1.87,0.89,0.85
geographic,31.0,34.43,32.66,30.13,28.86
exceed,15.0,15.3,15.86,16.84,16.98
bs,2.0,1.91,1.87,3.54,1.7
rod,6.0,5.74,3.73,3.54,4.24
saudi,8.0,9.56,10.26,9.75,15.28
fault,15.0,12.43,12.13,13.29,11.88
cuba,3.0,2.87,2.8,2.66,0.0
hrs,0.0,0.0,0.0,0.0,0.0
preliminary,23.0,21.04,18.66,17.72,18.67
districts,0.0,1.91,1.87,0.0,0.85
introduce,36.0,37.3,33.59,36.33,36.5
silk,2.0,0.0,0.0,0.0,3.4
promotional,9.0,8.61,10.26,8.86,8.49
kate,6.0,6.69,6.53,7.09,5.09
chevrolet,1.0,0.96,0.93,0.0,0.0
babies,1.0,1.91,1.87,2.66,2.55
bi,23.0,23.91,24.26,27.47,26.31
karen,7.0,6.69,6.53,5.32,5.94
compiled,25.0,22.95,25.2,28.36,28.86
romantic,3.0,1.91,3.73,4.43,5.09
revealed,77.0,76.51,85.85,80.64,92.52
specialists,17.0,11.48,11.2,9.75,11.03
generator,44.0,44.0,40.13,99.25,95.91
albert,13.0,14.35,14.0,13.29,11.88
examine,24.0,22.0,21.46,20.38,18.67
jimmy,7.0,9.56,5.6,5.32,4.24
graham,6.0,5.74,5.6,5.32,5.09
suspension,5.0,4.78,6.53,5.32,6.79
bristol,7.0,5.74,3.73,2.66,2.55
margaret,4.0,4.78,4.67,4.43,5.94
compaq,0.0,0.0,0.0,0.0,0.0
sad,2.0,1.91,2.8,2.66,4.24
correction,15.0,16.26,16.8,17.72,18.67
wolf,2.0,2.87,1.87,1.77,3.4
slowly,18.0,18.17,17.73,16.84,18.67
authentication,22.0,23.91,24.26,24.81,34.8
communicate,74.0,78.43,74.65,66.46,66.21
rugby,1.0,0.0,0.0,0.0,0.0
supplement,9.0,9.56,8.4,9.75,8.49
showtimes,0.0,0.0,0.0,0.0,0.0
cal,0.0,1.91,1.87,1.77,1.7
portions,11.0,10.52,11.2,10.63,10.19
infant,0.0,0.96,0.93,1.77,3.4
promoting,15.0,15.3,15.86,17.72,19.52
sectors,29.0,29.65,32.66,33.67,34.8
samuel,13.0,13.39,11.2,10.63,12.73
fluid,20.0,17.22,12.13,14.18,12.73
grounds,7.0,7.65,6.53,7.09,6.79
fits,14.0,15.3,13.06,14.18,12.73
kick,1.0,2.87,2.8,2.66,2.55
regards,14.0,13.39,12.13,15.06,12.73
meal,2.0,1.91,1.87,1.77,2.55
ta,2.0,2.87,1.87,1.77,1.7
hurt,5.0,4.78,5.6,5.32,5.09
machinery,23.0,27.74,27.06,25.7,27.16
bandwidth,29.0,36.34,34.53,38.1,39.04
unlike,88.0,81.3,86.78,83.29,84.03
equation,69.0,71.73,76.52,73.55,75.54
baskets,0.0,0.0,0.0,0.0,0.0
probability,434.0,409.35,398.46,403.18,398.09
pot,0.0,0.0,0.0,0.0,0.0
dimension,98.0,94.69,97.98,93.04,91.67
wright,17.0,18.17,21.46,11.52,11.03
img,1.0,0.96,0.93,2.66,0.85
barry,16.0,21.04,23.33,26.58,53.47
proven,25.0,21.04,19.6,21.27,22.07
schedules,13.0,14.35,14.93,14.18,13.58
admissions,2.0,1.91,1.87,2.66,3.4
cached,0.0,0.0,0.0,0.0,0.0
warren,1.0,0.0,0.93,0.89,2.55
slip,1.0,0.96,0.93,0.89,0.85
studied,43.0,48.78,50.39,51.39,46.68
reviewer,9.0,11.48,11.2,10.63,10.19
involves,92.0,81.3,82.12,76.21,87.43
quarterly,8.0,6.69,7.47,7.09,6.79
rpm,11.0,8.61,8.4,8.86,7.64
profits,6.0,6.69,6.53,5.32,6.79
devil,1.0,0.96,0.93,0.89,0.85
grass,2.0,1.91,1.87,1.77,1.7
comply,17.0,15.3,14.93,15.95,16.98
marie,8.0,7.65,7.47,6.2,7.64
florist,0.0,0.0,0.0,0.0,0.0
illustrated,30.0,32.52,32.66,31.9,37.35
cherry,1.0,0.96,0.93,0.89,0.85
continental,7.0,6.69,5.6,2.66,3.4
alternate,17.0,18.17,20.53,18.61,24.62
deutsch,1.0,1.91,1.87,1.77,1.7
achievement,21.0,26.78,28.93,23.04,21.22
limitations,51.0,50.69,53.19,60.26,61.11
kenya,1.0,1.91,1.87,1.77,2.55
webcam,6.0,4.78,5.6,5.32,5.09
cuts,17.0,19.13,18.66,18.61,14.43
funeral,4.0,3.83,3.73,3.54,3.4
nutten,0.0,0.0,0.0,0.0,0.0
earrings,1.0,0.96,0.93,0.89,0.85
enjoyed,3.0,3.83,3.73,3.54,3.4
automated,259.0,200.85,200.63,202.92,194.38
chapters,13.0,13.39,13.06,13.29,12.73
pee,0.0,0.0,0.0,0.0,0.0
charlie,18.0,18.17,15.86,15.06,15.28
quebec,7.0,8.61,14.93,13.29,11.88
nipples,0.0,0.0,0.0,0.0,0.0
passenger,7.0,6.69,7.47,3.54,3.4
convenient,16.0,17.22,15.86,15.95,17.82
dennis,5.0,5.74,4.67,4.43,4.24
mars,83.0,82.25,83.05,77.09,66.21
francis,9.0,11.48,12.13,11.52,16.98
tvs,28.0,36.34,31.73,31.9,33.1
sized,12.0,12.43,12.13,11.52,12.73
manga,39.0,44.95,43.86,47.85,48.38
noticed,10.0,9.56,7.47,7.98,8.49
socket,16.0,15.3,14.93,18.61,17.82
silent,7.0,6.69,8.4,7.98,7.64
literary,10.0,7.65,7.47,7.98,7.64
egg,11.0,9.56,10.26,11.52,13.58
mhz,79.0,49.73,55.06,51.39,48.38
signals,114.0,118.6,125.04,122.28,121.38
caps,0.0,0.0,0.0,0.89,0.85
orientation,46.0,44.0,44.79,46.96,44.99
pill,3.0,2.87,2.8,2.66,2.55
theft,8.0,8.61,10.26,8.86,10.19
childhood,9.0,7.65,7.47,9.75,10.19
swing,6.0,5.74,5.6,5.32,5.09
symbols,23.0,21.04,18.66,17.72,18.67
lat,0.0,0.0,0.0,0.0,0.0
meta,57.0,58.34,64.39,70.0,78.09
humans,301.0,314.66,322.87,324.32,301.32
analog,36.0,31.56,33.59,29.24,30.56
facial,105.0,121.46,120.38,128.49,128.17
choosing,34.0,28.69,26.13,29.24,30.56
talent,11.0,10.52,14.0,15.06,16.13
dated,5.0,4.78,4.67,4.43,5.94
flexibility,28.0,30.61,29.86,28.36,29.71
seeker,1.0,0.96,0.93,0.89,0.85
wisdom,11.0,12.43,13.06,13.29,12.73
shoot,2.0,2.87,3.73,3.54,5.09
boundary,20.0,28.69,33.59,37.22,35.65
mint,0.0,0.96,0.0,0.0,0.0
packard,7.0,6.69,6.53,6.2,5.94
offset,10.0,9.56,9.33,11.52,11.88
payday,0.0,0.0,0.0,0.0,0.0
philip,15.0,15.3,13.06,12.41,12.73
elite,9.0,8.61,8.4,8.86,5.94
gi,12.0,10.52,12.13,9.75,10.19
spin,27.0,31.56,39.19,36.33,35.65
holders,0.0,0.96,0.93,0.89,0.0
believes,27.0,26.78,28.93,31.01,28.86
swedish,19.0,20.08,13.06,12.41,13.58
poems,16.0,12.43,11.2,10.63,11.03
deadline,3.0,3.83,3.73,6.2,5.94
jurisdiction,4.0,5.74,5.6,5.32,5.09
robot,412.0,417.95,416.19,417.36,394.69
displaying,18.0,19.13,18.66,17.72,16.98
witness,5.0,1.91,0.93,0.89,0.85
collins,11.0,10.52,11.2,10.63,13.58
equipped,36.0,44.0,48.52,48.74,47.53
stages,46.0,44.0,42.93,51.39,48.38
encouraged,12.0,11.48,11.2,11.52,13.58
sur,5.0,4.78,4.67,4.43,5.09
winds,2.0,1.91,1.87,1.77,1.7
powder,0.0,0.0,0.0,0.0,0.85
broadway,1.0,0.96,0.93,0.89,0.85
acquired,95.0,101.38,103.58,101.9,110.34
assess,26.0,26.78,33.59,31.01,34.8
wash,4.0,3.83,3.73,3.54,3.4
cartridges,0.0,0.0,0.0,0.0,0.0
stones,6.0,5.74,5.6,5.32,5.09
entrance,8.0,7.65,7.47,6.2,6.79
gnome,0.0,0.0,0.0,0.0,1.7
roots,10.0,8.61,7.47,9.75,9.34
declaration,1.0,2.87,1.87,1.77,1.7
losing,25.0,25.82,27.06,25.7,27.16
attempts,94.0,87.03,91.45,85.95,89.97
gadgets,5.0,4.78,4.67,4.43,4.24
noble,2.0,1.91,1.87,1.77,1.7
glasgow,8.0,6.69,7.47,7.09,6.79
automation,212.0,206.59,213.69,207.35,199.47
impacts,19.0,19.13,18.66,21.27,20.37
rev,12.0,9.56,9.33,10.63,10.19
gospel,0.0,0.0,0.0,0.0,0.85
advantages,31.0,33.47,35.46,37.22,39.04
shore,0.0,0.0,0.0,0.0,0.0
loves,3.0,2.87,2.8,2.66,4.24
induced,19.0,21.04,19.6,17.72,16.98
ll,14.0,14.35,14.0,14.18,16.13
knight,7.0,8.61,8.4,8.86,9.34
preparing,6.0,5.74,7.47,6.2,5.94
loose,3.0,3.83,4.67,4.43,4.24
aims,91.0,86.08,88.65,92.16,95.91
recipient,6.0,5.74,5.6,5.32,5.09
linking,24.0,27.74,27.06,25.7,25.46
extensions,61.0,61.21,62.52,64.69,59.42
appeals,1.0,0.96,0.93,2.66,2.55
cl,0.0,0.0,0.0,0.0,0.0
earned,8.0,7.65,9.33,11.52,11.03
illness,6.0,6.69,7.47,7.09,7.64
islamic,2.0,1.91,0.93,2.66,3.4
athletics,1.0,0.96,0.93,0.89,0.85
southeast,4.0,2.87,2.8,3.54,4.24
ieee,286.0,267.8,261.28,243.68,224.08
ho,10.0,6.69,7.47,7.09,5.94
alternatives,19.0,16.26,16.8,16.84,17.82
pending,6.0,6.69,6.53,5.32,5.94
parker,10.0,9.56,8.4,9.75,9.34
determining,47.0,46.86,45.72,49.62,49.23
lebanon,0.0,0.0,0.0,0.0,0.0
corp,14.0,11.48,11.2,12.41,11.03
personalized,28.0,30.61,35.46,38.1,39.89
kennedy,4.0,3.83,3.73,2.66,2.55
gt,3.0,2.87,2.8,2.66,4.24
sh,0.0,0.0,0.0,0.0,0.0
conditioning,11.0,11.48,11.2,12.41,12.73
teenage,4.0,3.83,3.73,3.54,3.4
soap,3.0,2.87,2.8,2.66,2.55
ae,18.0,24.87,24.26,14.18,16.13
triple,9.0,13.39,13.06,12.41,12.73
cooper,6.0,5.74,5.6,2.66,2.55
nyc,5.0,5.74,4.67,3.54,2.55
vincent,21.0,18.17,18.66,15.95,17.82
jam,1.0,1.91,0.93,2.66,3.4
secured,10.0,10.52,10.26,9.75,11.03
unusual,12.0,10.52,11.2,10.63,11.03
answered,9.0,8.61,8.4,7.98,7.64
partnerships,22.0,23.91,21.46,23.04,22.07
destruction,6.0,8.61,9.33,9.75,11.88
slots,6.0,5.74,5.6,5.32,5.09
increasingly,45.0,48.78,50.39,51.39,55.17
migration,6.0,5.74,5.6,5.32,5.09
disorder,6.0,5.74,5.6,4.43,4.24
routine,13.0,13.39,14.0,14.18,17.82
toolbar,0.0,0.0,0.0,0.0,0.0
basically,16.0,17.22,16.8,15.06,15.28
rocks,9.0,8.61,5.6,5.32,5.09
conventional,46.0,49.73,46.66,45.19,41.59
titans,3.0,1.91,2.8,2.66,2.55
applicants,4.0,4.78,4.67,5.32,6.79
wearing,23.0,22.0,22.4,21.27,28.86
axis,54.0,52.6,51.32,48.74,46.68
sought,16.0,16.26,14.93,14.18,15.28
genes,18.0,17.22,20.53,21.27,19.52
mounted,55.0,57.38,56.92,50.51,45.84
habitat,3.0,2.87,2.8,1.77,1.7
firewall,2.0,1.91,1.87,1.77,5.09
median,14.0,17.22,16.8,16.84,16.13
guns,4.0,3.83,4.67,4.43,5.09
scanner,24.0,22.0,21.46,21.27,22.92
herein,0.0,0.0,0.0,0.0,0.0
occupational,1.0,0.96,1.87,1.77,1.7
animated,27.0,27.74,29.86,32.79,37.35
horny,0.0,0.0,0.0,0.0,0.0
judicial,13.0,12.43,12.13,14.18,13.58
rio,7.0,7.65,8.4,6.2,5.94
hs,3.0,1.91,1.87,1.77,1.7
adjustment,13.0,13.39,14.0,15.06,14.43
hero,8.0,9.56,11.2,12.41,12.73
integer,21.0,19.13,19.6,18.61,17.82
treatments,11.0,12.43,14.0,15.06,16.13
bachelor,3.0,2.87,1.87,2.66,3.4
attitude,12.0,10.52,9.33,8.86,10.19
camcorders,0.0,0.96,0.93,0.89,0.85
engaged,14.0,18.17,18.66,18.61,19.52
falling,14.0,14.35,12.13,12.41,11.88
basics,5.0,3.83,4.67,5.32,5.09
montreal,31.0,32.52,37.33,33.67,31.41
carpet,1.0,1.91,1.87,1.77,1.7
rv,0.0,0.0,0.0,0.0,0.0
struct,0.0,0.0,0.0,0.0,0.0
lenses,18.0,18.17,17.73,17.72,18.67
binary,155.0,148.24,159.57,170.13,158.73
genetics,7.0,7.65,3.73,3.54,3.4
attended,14.0,15.3,14.93,15.06,13.58
difficulty,33.0,34.43,34.53,32.79,33.1
punk,4.0,3.83,3.73,3.54,3.4
collective,60.0,56.43,55.06,54.05,56.02
coalition,6.0,11.48,14.0,14.18,13.58
pi,31.0,31.56,31.73,30.13,29.71
dropped,25.0,30.61,27.99,31.01,27.16
enrollment,2.0,1.91,1.87,1.77,1.7
duke,4.0,4.78,3.73,4.43,5.09
walter,9.0,6.69,10.26,9.75,12.73
ai,1469.0,1720.59,1756.2,1937.05,2115.21
pace,15.0,15.3,17.73,15.95,14.43
besides,46.0,40.17,35.46,34.56,34.8
wage,2.0,4.78,4.67,5.32,5.09
producers,26.0,25.82,25.2,23.04,22.07
ot,10.0,11.48,9.33,8.86,8.49
collector,7.0,6.69,7.47,7.98,6.79
arc,33.0,38.26,40.13,37.22,34.8
hosts,47.0,36.34,36.39,44.31,57.72
interfaces,83.0,81.3,80.25,74.43,72.15
advertisers,3.0,3.83,3.73,3.54,3.4
moments,48.0,45.91,43.86,41.65,42.44
atlas,4.0,3.83,5.6,5.32,4.24
strings,28.0,22.0,24.26,23.93,20.37
